name_of_work,work_type,department,project_type,gis_id,works_aa_approval_id,road_no,latitude,longitude,polygon_area,polygon_centroid,geometry,length,width,area,gis_snap,measure_in
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9112,18438,1,73.89656422,18.4889269,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.89656421640969,18.48892689779736]}",NULL,NULL,NULL,659cfdb6604b9.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9111,18438,1,73.90381327,18.48426679,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.90381326839206,18.484266792951544]}",NULL,NULL,NULL,659cfdb4955eb.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9110,18438,1,73.91015619,18.48452569,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.91015618887664,18.4845256876652]}",NULL,NULL,NULL,659cfdb47c31a.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9109,18438,1,73.89889427,18.49281032,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.89889426883259,18.492810318502205]}",NULL,NULL,NULL,659cfdb411217.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9108,18438,1,73.89721145,18.49578761,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.89721145319382,18.495787607709254]}",NULL,NULL,NULL,659cfdb3d18ec.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9107,18438,1,73.92387761,18.48504348,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.92387760870044,18.485043477092514]}",NULL,NULL,NULL,659cfdb3164d1.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9106,18438,1,73.8973409,18.48387845,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.89734090055065,18.48387845088106]}",NULL,NULL,NULL,659cfdb196cf4.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9105,18438,1,73.92025308,18.48051282,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.92025308270924,18.480512819603526]}",NULL,NULL,NULL,659cfdaf72d01.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9104,18438,1,73.90588443,18.50355445,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.90588442610131,18.503554449118944]}",NULL,NULL,NULL,659cfdae35e7a.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9103,18438,1,73.90161266,18.49928269,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.90161266332598,18.499282686343616]}",NULL,NULL,NULL,659cfdad0f87c.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9102,18438,1,73.92607821,18.49811766,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.92607821376652,18.49811766013216]}",NULL,NULL,NULL,659cfdacf41ee.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9101,18438,1,73.88815014,18.47429935,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.88815013821585,18.474299346475775]}",NULL,NULL,NULL,659cfdac2ad5a.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9100,18438,1,73.88905627,18.47960669,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.88905626971365,18.47960668810573]}",NULL,NULL,NULL,659cfdab2b051.png,point
"पुणे मनपाचे परिमंडळ क्र. ४ अंतर्गत पुणे पेठ कोंढवा बु.स.न. ६६/५/१ ते ४+१३+५ ते ९+२४+२८ (कै. विठ्ठलराव गेणोजी टिळेकर) जलतरण तलाव, पिराजी कोयाजी डांगमाळी जलतरण तलाव डांगमाळी मळा ससाणेनगर, हडपसर, कै. बापूसाहेब केदारी जलतरण तलाव वानवडी, वि. दा. सावरकर जलतरण तलाव येथे विद्युत विषयक व इतर तदनुषंगिक कामे करणे.",New,Electrical,Maintenance of Wiring ,9099,18438,1,73.9194764,18.50238942,NULL,NULL,"{""type"":""Point"",""coordinates"":[73.91947639856828,18.50238942290749]}",NULL,NULL,NULL,659cfda9ca3d4.png,point
